FrameNo,Row,Column,Angle
42,24.954627949183305,711.1361161524501,-1.221857795765964
43,26.248166259168705,710.4535452322739,-1.2274547404718246
44,28.60990338164251,710.4468599033817,-1.23419210558869
45,31.36157517899761,710.2875894988067,-1.2365699979829703
46,32.96158463385354,710.1608643457383,-1.2347693436920328
47,35.34348355663825,710.047503045067,-1.2275180928822085
48,37.46795646916566,709.9226118500604,-1.2294339439169137
49,39.619854721549636,709.590799031477,-1.221526365999854
50,42.313267813267814,709.6437346437347,-1.2177516869783334
51,44.35560859188544,709.2816229116945,-1.23582770158149
52,46.56204379562044,709.3734793187348,-1.216079538200211
53,48.82603406326034,709.0912408759124,-1.2168940650178224
54,51.128236744759555,709.0308261405672,-1.2179913695798372
55,53.37956204379562,709.0571776155717,-1.2121422634641144
56,55.67156862745098,708.7659313725491,-1.2088247106542007
57,57.79650436953808,708.458177278402,-1.2097400557143736
58,60.15080346106304,708.4919653893696,-1.2079811822666056
59,62.42484472049689,708.3142857142857,-1.2109307254430197
60,64.729088639201,708.1860174781523,-1.2107688260014287
61,67.10442260442261,708.1793611793612,-1.2077628839935142
62,69.43995098039215,707.9399509803922,-1.1919624436139957
63,71.68164794007491,708.016229712859,-1.2036886375255313
64,73.93467336683418,707.7525125628141,-1.1979156272365221
65,76.28894472361809,707.7035175879397,-1.1948163948526027
66,78.54443053817272,707.5644555694619,-1.1978903098220435
67,80.99236641221374,707.4669211195928,-1.20120219436222
68,83.40797940797941,707.3719433719434,-1.1971049657401267
69,85.68694550063371,707.0925221799746,-1.2027497136239518
70,87.89076723016905,707.0845253576073,-1.1871378152958616
71,90.25065274151436,707.1305483028721,-1.1927681443452645
72,92.6870026525199,707.0490716180371,-1.1944253278029495
73,94.61548556430446,706.8438320209974,-1.2004368585022929
74,97.15881561238223,706.721399730821,-1.200812866891384
75,99.30393487109905,706.6227951153325,-1.1998394140513085
76,101.80437756497948,706.5540355677155,-1.1883334504824523
77,104.3156462585034,706.5469387755102,-1.1819067771919332
78,106.72375690607734,706.4848066298342,-1.1830345436093583
79,108.60529986052998,706.189679218968,-1.184529788352831
80,111.32489451476793,706.2447257383966,-1.1894193613368678
81,113.68142857142857,706.1171428571429,-1.1899121829946133
82,115.96551724137932,705.903735632184,-1.191907408190148
83,118.10263929618769,705.9120234604105,-1.1848432128300552
84,120.62797619047619,706.0059523809524,-1.1862292243131192
85,122.78463855421687,705.8629518072289,-1.1826393153751449
86,125.49319213313161,705.7927382753404,-1.1816657033121378
87,128.0564263322884,705.9639498432601,-1.1901428868168324
88,130.32859399684043,705.9399684044233,-1.1889820245124936
89,132.62251655629137,705.7235099337748,-1.186666670320273
90,135.04368932038835,705.7265372168284,-1.1917288554787366
91,137.19932432432432,705.6216216216217,-1.1924613221114713
92,139.9189189189189,705.6503378378378,-1.1900249429440828
93,142.393470790378,705.7542955326461,-1.1925044872520778
94,144.78787878787878,705.590017825312,-1.1859354634106294
95,146.9310344827586,705.4845735027224,-1.1886474534463074
96,149.7449168207024,705.7892791127541,-1.1882067874051963
97,151.54191033138403,705.4307992202729,-1.195432510000054
98,153.76538461538462,705.5730769230769,-1.209977817269096
99,156.61770623742456,705.6599597585513,-1.201556304055158
100,159.1858037578288,705.7265135699374,-1.2006629416007835
101,161.48347107438016,705.5723140495868,-1.199374973550158
102,164.0520607375271,705.7462039045553,-1.2046450824789414
103,166.45681818181816,705.8772727272727,-1.2092504956295531
104,168.7782805429864,705.710407239819,-1.2022696098076338
105,171.3002421307506,705.8523002421307,-1.2099534411362562
106,173.78217821782178,706.0272277227723,-1.2147616463835984
107,176.40102827763496,706.2287917737789,-1.2207300484690775
108,179.0909090909091,706.3506493506493,-1.225431037076575
109,181.5934065934066,706.4313186813187,-1.2235306634873218
110,184.10951008645532,706.5878962536024,-1.2236262285642139
111,187.0810810810811,706.8588588588589,-1.2339674679433577
112,189.55891238670694,706.9577039274925,-1.240410955418294
113,192.31230283911674,707.186119873817,-1.2408876130231001
114,195.08408408408408,707.4924924924925,-1.2461421616690067
115,197.74474474474476,707.5705705705706,-1.2529070519722438
116,200.55325443786984,707.7633136094674,-1.2513738247089108
117,202.95072463768116,707.9014492753623,-1.258570067853122
118,205.13315217391306,708.054347826087,-1.2628536373192347
119,207.17941952506595,707.957783641161,-1.2696178421976
120,209.326582278481,708.0177215189874,-1.2794495950601248
121,212.24874371859295,708.0603015075377,-1.281990291734711
122,214.6764705882353,708.3504901960785,-1.2804847332054292
123,216.98598130841123,708.4579439252336,-1.291760863696934
124,219.15505617977527,708.5797752808988,-1.294160772446791
125,221.58258928571428,708.6852678571429,-1.3014854041393
126,224.13389121338912,708.9497907949791,-1.3115189780838645
127,226.11088295687887,708.9733059548255,-1.3301060331618975
128,228.688622754491,709.245508982036,-1.333769885279602
129,231.19721115537848,709.3884462151394,-1.3367766603077675
130,233.42829076620825,709.4970530451867,-1.3494181902160238
131,236.09814814814814,709.8907407407407,-1.3502814809505248
132,238.26714801444044,709.9512635379061,-1.3696034355371047
133,240.5222024866785,710.291296625222,-1.389522838431443
134,242.85353535353534,710.6144781144781,-1.4161322177555804
135,245.48986486486487,710.8429054054054,-1.4041400977625615
136,247.9579831932773,711.0134453781512,-1.416176850131884
137,250.38474295190713,711.2437810945273,-1.429980598318384
138,253.21608832807573,711.686119873817,-1.4261391808760422
139,255.2314960629921,711.8614173228347,-1.4449688321101024
140,257.7931034482759,711.9811912225705,-1.4647208922976933
141,260.07608695652175,712.274844720497,-1.479790889161773
142,262.5084226646248,712.6263399693721,-1.4907127067862016
143,265.0933734939759,712.6536144578313,-1.5193454974038154
144,267.168115942029,713.3159420289855,-1.5358266985713414
145,269.90629575402636,713.5622254758418,-1.5531450006464118
146,272.43145743145743,713.8513708513708,-1.5610818449742214
147,274.40575539568346,714.2647482014388,1.5599234711921206
148,276.4793741109531,714.5334281650071,1.5454996675752346
149,279.60752688172045,715.1612903225806,1.5341743503788887
150,281.64673157162724,715.2934631432545,1.5064213605416497
151,283.9287671232877,715.7986301369863,1.4941098504561623
152,286.2093023255814,716.0068399452805,1.4800199306525181
153,288.1971090670171,716.3902759526939,1.4452966095151374
154,291.17283950617286,716.8724279835391,1.4342169099590762
155,293.7341430499325,717.17004048583,1.4135959070090176
156,296.1040540540541,717.5864864864865,1.395234777336716
157,298.5838926174497,717.9422818791946,1.3832541537866208
158,300.87747035573125,718.5546772068511,1.3576943613631323
159,303.2509855453351,718.9487516425755,1.3385193874637606
160,306.0916334661355,719.2855245683932,1.3287158549933535
161,308.1957104557641,719.6233243967829,1.3076010776426146
162,311.0247395833333,719.8815104166666,1.2861648927340408
163,313.001300390117,720.3446033810143,1.2765705329062602
164,315.1864406779661,720.9400260756192,1.2426783716080723
165,317.69473684210527,721.2973684210526,1.2307478460290975
166,319.94354838709677,721.7043010752689,1.2255223835002444
167,322.5184210526316,722.3776315789473,1.1891459835738183
