Trial,Cutoff,Avg Vel,Ang Vel
r-g01-t01-data.csv,0,1.055876731555325,83.87573374484107
r-g01-t02-data.csv,0,1.0562326251533112,32.94246846648559
r-g01-t03-data.csv,0,0.9825998356566225,80.139331965467
r-g02-t01-data.csv,0,1.1190323806489448,89.85496689177221
r-g02-t02-data.csv,0,0.9854724290157557,96.95434378756431
r-g02-t03-data.csv,0,0.8737730608794924,98.37251896264978
r-g03-t01-data.csv,0,1.1299897368593275,68.93478499666904
r-g03-t02-data.csv,0,1.0560042323885357,69.91520988003815
r-g03-t03-data.csv,0,0.9848008903884498,65.66654541863193
r-g04-t01-data.csv,0,1.0146394706247228,66.80526650034037
r-g04-t02-data.csv,0,0.9134823104375808,65.96462867105835
r-g04-t03-data.csv,0,1.8098752060138508,24.59323948900104
r-g05-t01-data.csv,0,1.1133819736768085,104.54130766443983
r-g05-t02-data.csv,0,0.6532818183316647,64.85149826658774
r-g05-t03-data.csv,0,1.0312678249360914,60.327324872529914
r-g06-t01-data.csv, , , 
r-g06-t02-data.csv,4911,0.906670654946764,107.32808850363658
r-g06-t03-data.csv,0,0.7843360406706759,53.18317636746075
r-g07-t01-data.csv,336,1.0889355339712472,72.96961409237345
r-g07-t02-data.csv,0,1.2064528737239009,68.78989450467475
r-g07-t03-data.csv,0,1.130040056891568,64.60819616288421
r-g08-t01-data.csv,4946,1.8127292057610669,162.82390164900613
r-g08-t02-data.csv,4100,2.1596341640735814,153.46304231418785
r-g08-t03-data.csv,0,1.594917814979396,155.77392192527802
r-g09-t01-data.csv,0,1.0600974502695,71.96200610809547
r-g09-t02-data.csv,2650,0.9614863949012092,78.28987538407166
r-g09-t03-data.csv,0,1.1138781935376632,66.76357089775843
r-g10-t01-data.csv,488,1.273496780325486,60.73203540598536
r-g10-t02-data.csv,3429,0.9423711701761358,112.39242049458001
r-g10-t03-data.csv,0,1.1077666906278587,54.225371708196946
r-g11-t01-data.csv,1416,0.9443383907639121,63.81207262320714
r-g11-t02-data.csv,4824,0.9856187574723442,60.43420356016391
r-g11-t03-data.csv,0,0.919802310288554,57.322521809038285
r-g12-t01-data.csv,1162,1.2636542723992623,105.47591726950164
r-g12-t02-data.csv, , ,408.9301188961342
r-g12-t03-data.csv,0,1.4452811020299117,73.10502598437456
r-g13-t01-data.csv,244,1.1907594676420317,84.54732175567321
r-g13-t02-data.csv,0,1.1600416376044889,80.71619946932864
r-g13-t03-data.csv,0,1.249235157799852,74.19875506246302
r-g14-t01-data.csv, , , 
r-g14-t02-data.csv, , ,84.64682235274086
r-g14-t03-data.csv,0,1.0846253766149587,62.78792224830861
r-g15-t01-data.csv,487,1.3834127535107217,58.71192475006766
r-g15-t02-data.csv, , ,138.43933489452414
r-g15-t03-data.csv,0,1.0424823969318595,54.903403994579605
r-g16-t01-data.csv, , , 
r-g16-t02-data.csv,0,1.0905115995586123,79.72667769654323
r-g16-t03-data.csv,0,0.7965672049825219,66.50209380793095
r-g17-t01-data.csv,0,0.998024404767315,78.37797413205828
r-g17-t02-data.csv,0,1.0607697985717846,71.35038956901256
r-g17-t03-data.csv,557,0.8123241954618335,73.24359191301161
r-g18-t01-data.csv, , ,1842.6397454151074
r-g18-t02-data.csv,0,1.0476743741505954,64.3804214448021
r-g18-t03-data.csv,0,0.8631903531291534,65.71608456426051
r-g19-t01-data.csv,0,1.1590318350691786,128.20176041526096
r-g19-t02-data.csv,576,1.3144614602072522,122.63319808471165
r-g19-t03-data.csv,1640,1.1068216168365066,145.98550206587683
r-g20-t01-data.csv,384,1.091323030758873,76.40693274461755
r-g20-t02-data.csv, , ,4070.5624637929695
r-g20-t03-data.csv,0,0.6824928929721443,68.260809541942
r-g21-t01-data.csv, , , 
r-g21-t02-data.csv, , ,41.42562865598128
r-g21-t03-data.csv,0,1.1551152846277666,63.13531172581554
r-g22-t02-data.csv, , , 
r-g22-t03-data.csv,0,0.9553111714768878,76.21132743763488
r-g23-t01-data.csv,7278,1.4929944053243442,151.01538116222184
r-g23-t02-data.csv,0,1.3324348879686996,74.22140358281297
r-g23-t03-data.csv,0,1.255270305159296,69.94783572076032
r-g24-t01-data.csv,456,1.1101341142080716,69.51300799695359
r-g24-t02-data.csv,0,1.1667783582545226,67.49931528863209
r-g24-t03-data.csv,0,1.3145446524820803,110.61646347127487
r-g25-t01-data.csv,0,1.0406188060851593,67.52124482985448
r-g25-t02-data.csv,0,1.2276219045447332,109.33573359824625
r-g25-t03-data.csv,0,1.0051958545023105,63.748219111089846
r-g26-t01-data.csv,657,0.9357497846377738,77.09105347756174
r-g26-t02-data.csv,342,1.0191167055543864,72.58378890467485
r-g26-t03-data.csv,0,0.8309564137128732,66.57959369753023
r-g27-t01-data.csv, , ,52.05179231584458
r-g27-t02-data.csv,0,0.8467096353798065,66.2562640241034
r-g27-t03-data.csv,0,0.8207407083882662,61.0781247377419
r-g28-t01-data.csv,0,0.9935194284547996,69.48641613606351
r-g28-t02-data.csv,0,1.0423886519685022,62.600676954529526
r-g28-t03-data.csv,0,0.7262234118626327,59.63925331903905
r-g29-t01-data.csv,358,1.2431872619914723,118.41745715184081
r-g29-t02-data.csv,0,1.165021671826272,114.18401932551377
r-g29-t03-data.csv,0,1.2939818648436099,108.25197952404372
r-g30-t01-data.csv,1168,1.1789623586389328,86.16813457276325
r-g30-t02-data.csv,1732,1.0732914566860865,133.80778440162513
r-g30-t03-data.csv,0,0.9317896006545177,77.58918905345382
