r-g01-t01,1.0761014732458138
r-g01-t02,1.1251103170224808
r-g01-t03,1.0695333687721083
r-g02-t01,1.1509039376371843
r-g02-t02,1.0124890122785197
r-g02-t03,0.6133586912082558
r-g03-t01,1.1467764126391238
r-g03-t02,1.0621327960894196
r-g03-t03,1.0806194047332869
r-g04-t01,1.0077655483064751
r-g04-t02,0.9021446000227261
r-g04-t03,  
r-g05-t01,1.118713289926028
r-g05-t02,0.6523514591177565
r-g05-t03,0.9977731445012054
r-g06-t01, 
r-g06-t02,0.8903174709866469
r-g06-t03,0.8508862186230761
r-g07-t01,1.1726637195229577
r-g07-t02,1.2375446482377084
r-g07-t03,1.07515042601653
r-g08-t01,1.8179399162487382
r-g08-t02,2.0675773021006254
r-g08-t03,1.7385072762923433
r-g09-t01,0.9989536272367555
r-g09-t02,0.9732540757351722
r-g09-t03,1.141300195091859
r-g10-t01,1.2869734785357065
r-g10-t02,0.9167130127059047
r-g10-t03,1.2137321227374618
r-g11-t01,0.9600617421080774
r-g11-t02,0.9748651638875069
r-g11-t03,0.8842404169549954
r-g12-t01,1.2510699395827956
r-g12-t02, 
r-g12-t03,1.5476464590378596
r-g13-t01,1.2289381992138255
r-g13-t02,1.2052247215191367
r-g13-t03,1.3356642650170518
r-g14-t01, 
r-g14-t02, 
r-g14-t03,1.1427112818386516
r-g15-t01,1.3974688580107724
r-g15-t02, 
r-g15-t03,1.1104698067715708
r-g16-t01, 
r-g16-t02,1.0607203280538062
r-g16-t03,0.8627743882998057
r-g17-t01,0.9931649432693274
r-g17-t02,1.086779102453011
r-g17-t03,0.8563877273351794
r-g18-t01, 
r-g18-t02,1.0861478854866382
r-g18-t03,0.9079375959158799
r-g19-t01,1.1454750447152051
r-g19-t02,1.0859321113330211
r-g19-t03,1.1488474574960896
r-g20-t01,1.1418330853396887
r-g20-t02, 
r-g20-t03,0.7311903472996746
r-g21-t01, 
r-g21-t02, 
r-g21-t03,1.1641394425532499
r-g22-t01, 
r-g22-t02, 
r-g22-t03,1.0140026176466395
r-g23-t01,1.5197798448985376
r-g23-t02,1.249073859832488
r-g23-t03,1.335984229078759
r-g24-t01,1.1473765653495964
r-g24-t02,1.2118108624065997
r-g24-t03,1.390952422750401
r-g25-t01,1.053668667190192
r-g25-t02,1.160064046961722
r-g25-t03,1.0828788247408636
r-g26-t01,0.9642159581436753
r-g26-t02,0.9154217894221803
r-g26-t03,0.9513263894122042
r-g27-t01, 
r-g27-t02,0.8415736690122483
r-g27-t03,0.8728014496990192
r-g28-t01,0.9232602465802789
r-g28-t02,1.0334261853514102
r-g28-t03,0.7799597490537336
r-g29-t01,1.225808187149648
r-g29-t02,1.201313192899992
r-g29-t03,1.220045910368186
r-g30-t01,1.1686653516827856
r-g30-t02,1.0654314750214728
r-g30-t03,1.005966567020543

