FrameNo,Row,Column,Angle
49,16.425981873111784,757.3081570996978,-1.204761383924097
50,18.83956043956044,757.0395604395604,-1.19065728971251
51,20.795744680851065,756.7255319148936,-1.1805675936477473
52,22.73006134969325,756.1411042944785,-1.1478393274437027
53,24.932926829268293,755.7845528455284,-1.1162391492125987
54,26.927734375,755.263671875,-1.0809938884692714
55,29.14453125,754.767578125,-1.056668319958909
56,31.2,754.3695238095238,-1.0262513593287699
57,33.17367458866545,753.8829981718465,-1.0139338176178443
58,35.21081081081081,753.5297297297298,-0.9870594490280107
59,37.6,753.0596491228071,-0.9356830001282923
60,39.465753424657535,752.7568493150685,-0.8911321962920302
61,41.664957264957266,752.1213675213676,-0.8702202433667505
62,43.75456053067993,751.849087893864,-0.8600787239573029
63,45.78013029315961,751.3534201954398,-0.8344715259877516
64,48.04574132492114,750.9905362776026,-0.775991070328588
65,49.973270440251575,750.3553459119497,-0.7715701781213476
66,52.15,749.9734375,-0.7453904538241674
67,54.23368740515933,749.5538694992413,-0.7256457524650678
68,56.42750373692078,748.9850523168909,-0.6773325296409286
69,58.43362831858407,748.3643067846608,-0.6743632657559663
70,60.68405797101449,748.0840579710145,-0.6459078904894728
71,62.94318181818182,747.7059659090909,-0.6146544739665779
72,65.04957507082153,747.1600566572238,-0.5901573294540665
73,67.10957004160888,746.6393897364771,-0.5685326747959998
74,69.43478260869566,746.3383152173913,-0.5514337485850839
75,71.56309362279512,745.8900949796472,-0.5524916799841694
76,73.43218085106383,745.2114361702128,-0.5120613655859645
77,75.70168612191958,744.7289234760052,-0.4909757230913467
78,77.78726114649682,744.3694267515923,-0.4990194761765676
79,80.07564102564102,744.0435897435898,-0.4698218329148085
80,82.30573248407643,743.5541401273886,-0.44237965575994026
81,84.32955974842767,743.0062893081761,-0.4217429979256932
82,86.51946472019465,742.6155717761558,-0.41690298393370673
83,88.79004854368932,742.3082524271845,-0.42484578857851724
84,90.78297362110311,741.4820143884892,-0.40225436019677985
85,94.50097847358121,742.1272015655577,-0.4057910768925751
86,95.11638954869359,740.7672209026128,-0.371884961282008
87,97.32867132867133,740.2610722610723,-0.34845570541434306
88,99.61860465116278,739.8383720930233,-0.3390196428364535
89,101.71575342465754,739.6221461187215,-0.33585991974959056
90,103.81468926553673,739.2011299435028,-0.31900380075637397
91,105.97430167597766,738.6346368715084,-0.3209396444492155
92,108.31555555555556,738.2177777777778,-0.2946608940484465
93,110.39417693169094,737.7166853303471,-0.29669028745564224
94,112.65587918015102,737.403451995685,-0.2774306029944982
95,114.93018259935553,736.9967776584318,-0.2743190433724257
96,116.98720682302772,736.4733475479744,-0.26914814272687115
97,119.35084033613445,736.1785714285714,-0.24783730331137924
98,121.40933191940616,735.5662778366914,-0.2464173459496132
99,123.56463288521199,735.1354705274043,-0.24425563800817537
100,125.81178903826267,734.6876938986557,-0.22653644158847638
101,128.03261977573902,734.3955147808359,-0.22143955831143564
102,130.1114519427403,734.0664621676892,-0.2215212796932682
103,132.2769385699899,733.6616314199396,-0.2177754270691282
104,134.5886524822695,733.049645390071,-0.20311745539110965
105,136.91822660098524,732.9832512315271,-0.20641638922754574
106,139.06060606060606,732.5424242424242,-0.2012941632258533
107,141.053,732.092,-0.19776577025655626
108,143.50556117290193,731.850353892821,-0.19636700702228227
109,146.17887323943663,730.7295774647887,-0.22407045804407216
110,147.838905775076,731.1955420466059,-0.1806302285987968
111,151.3107890499195,730.6972624798711,-0.20871007966385616
112,152.30676084762865,730.6387487386478,-0.16924670676181539
113,154.3928215353938,730.234297108674,-0.16962136535177702
114,156.87259858442872,730.1820020222447,-0.16776708102756083
115,160.25117739403453,730.4678178963893,-0.19870634051727815
116,161.12090163934425,729.1290983606557,-0.1497591047190401
117,163.4181078331638,729.115971515768,-0.14155975924728462
118,165.74872318692542,728.6067415730337,-0.13619001466081732
119,167.90577507598783,728.4245187436677,-0.13953217428941725
120,170.18117408906883,728.3481781376519,-0.1296957505096693
121,172.3476482617587,727.8711656441718,-0.13042710699634155
122,174.6737804878049,727.7784552845528,-0.12657938774058752
123,176.7719836400818,727.523517382413,-0.12798651198629962
124,179.06995884773664,727.3518518518518,-0.12597477607052915
125,181.37575757575758,726.9747474747475,-0.11191935322468821
126,183.50207468879668,726.74377593361,-0.11607831620812047
127,185.7719298245614,726.6955624355005,-0.1108285406024907
128,188.03039832285117,726.3060796645702,-0.10623102235728477
129,190.32916666666665,726.0739583333334,-0.09962459403744314
