FrameNo,Row,Column,Angle
40,29.132867132867133,686.2342657342657,-1.5609746585539546
41,30.803680981595093,686.2300613496933,-1.5614026362295734
42,32.75757575757576,685.6818181818182,-1.5693237599734224
43,34.54601226993865,685.4110429447853,1.568673224355872
44,36.68387096774194,684.941935483871,1.5519034801198826
45,38.66043613707165,684.4984423676012,1.5573664832304746
46,41.029126213592235,684.252427184466,1.5559185476462287
47,42.84563758389262,683.9798657718121,1.5459583725764863
48,45.23809523809524,683.4931972789116,1.542302008402852
49,47.0,683.2048611111111,1.530321682573788
50,48.982142857142854,682.9607142857143,1.5293249447653692
51,50.93726937269373,682.3579335793358,1.5298326134994569
52,53.738461538461536,682.1538461538462,1.520183891612832
53,54.421875,681.84375,1.517218537230764
54,57.511811023622045,681.3267716535433,1.5086350942412428
55,58.216,681.108,1.5126097149253592
56,61.5,680.7103174603175,1.499282116395484
57,63.1578947368421,680.5182186234817,1.5079980847690475
58,65.24454148471615,680.0262008733624,1.4863442891945824
59,67.78389830508475,679.6906779661017,1.4879750471876099
60,67.94642857142857,679.46875,1.4761140959711923
61,70.89177489177489,679.1558441558442,1.474819794022032
62,72.0607476635514,678.8130841121496,1.4675537446263156
63,74.95628415300547,678.4863387978143,1.4587261661753086
64,76.0625,678.1420454545455,1.4534413657546597
65,79.02347417840376,677.8262910798122,1.4466556523556346
66,79.93103448275862,677.5911330049261,1.4412797417136403
67,81.87037037037037,677.320987654321,1.4387068937246492
68,83.60204081632654,677.0051020408164,1.4287094158695361
69,85.71069182389937,676.5974842767296,1.4292142850517378
70,87.37628865979381,676.5979381443299,1.415971003073513
71,89.30379746835443,676.1772151898734,1.4068004354564836
72,90.98089171974522,675.9108280254777,1.4011851126322308
73,92.82278481012658,675.7215189873418,1.3885880138519344
74,94.91620111731844,675.3575418994413,1.3817280510642662
75,96.85806451612903,675.0967741935484,1.375271267292578
76,97.98701298701299,675.1038961038961,1.3730760473695267
77,100.45508982035928,674.7125748502995,1.3630649024092498
78,103.64921465968587,674.1780104712042,1.3545020763802886
79,105.15882352941176,674.0294117647059,1.3464744148216221
80,106.80203045685279,673.9289340101523,1.34336091856828
81,109.24581005586592,673.5921787709497,1.3338666686238103
82,110.82075471698113,673.3867924528302,1.3189879235959758
83,112.97142857142858,673.1238095238095,1.3173524649158384
84,115.75229357798165,672.7614678899083,1.3106032348591643
85,117.59821428571429,672.4910714285714,1.3049895858460427
86,119.68888888888888,672.2711111111112,1.2944345834846303
87,122.33609958506224,671.8340248962655,1.2917638365690252
88,123.88446215139442,671.6533864541833,1.2875900844867458
89,125.93333333333334,671.3791666666666,1.2678499886288872
90,128.51893939393938,670.9318181818182,1.2637337139201013
91,130.5563909774436,670.6503759398496,1.2572460014339775
92,132.95486111111111,670.2743055555555,1.2584056386693745
93,134.29166666666669,670.2118055555555,1.2433686841672875
94,136.21639344262294,669.983606557377,1.2339534132546912
95,139.378125,669.371875,1.2223004272984246
96,141.05501618122977,669.336569579288,1.220486002033287
97,142.58044164037855,669.1293375394322,1.2220889552520098
98,146.05660377358492,668.3018867924528,1.2164212872892617
99,147.84384384384384,668.0900900900901,1.205452106301964
100,150.1656804733728,667.8579881656805,1.195297628473494
101,152.33727810650888,667.3313609467456,1.1809937110032764
102,153.640350877193,667.4269005847954,1.1817816581811535
103,156.40845070422534,666.9661971830985,1.1713074392826177
104,158.80167597765364,666.4944134078212,1.1736094332385287
105,161.06887052341597,666.060606060606,1.1648245425577302
106,163.25205479452055,665.7534246575342,1.1580006105104192
107,165.00269541778977,665.5849056603773,1.1535759152201566
108,167.04282115869017,665.3778337531486,1.140198238164892
109,168.8917525773196,665.0103092783505,1.1345442205204368
110,171.68848167539267,664.4554973821989,1.1282346242511636
111,173.70864197530864,664.1604938271605,1.1244421718899835
112,175.48218527315913,664.1116389548694,1.1159384163246528
113,177.67612293144208,663.7635933806147,1.1191835061351398
114,180.50120481927712,663.055421686747,1.1110701762020208
115,182.54897494305237,662.7676537585421,1.106388956341653
116,184.73892773892774,662.5058275058275,1.0921195596891744
117,186.54691075514876,662.4553775743707,1.0869634708677693
118,188.729792147806,661.796766743649,1.0894621831609395
119,191.37360178970917,661.3780760626398,1.0801525137566852
120,193.6503198294243,660.9317697228145,1.0790370737721366
121,196.0400890868597,660.3541202672606,1.0708191701181673
122,198.32327586206895,660.1012931034483,1.064309097567165
123,200.55384615384617,659.6791208791209,1.060218785960007
124,202.69409282700423,659.4008438818565,1.0571340003517338
125,205.11020408163267,658.769387755102,1.065078901367133
126,207.16564417177915,658.5787321063394,1.0556688194409785
127,208.8737060041408,658.4824016563147,1.0443825416988621
128,211.28225806451613,657.8951612903226,1.0365238995634813
129,213.65102040816328,657.4979591836735,1.0358343216670276
130,216.36016096579476,656.6780684104627,1.0329967761923167
131,217.4685598377282,656.7849898580122,1.0318156691401148
132,220.00392156862745,656.3254901960785,1.011301237537728
133,222.13654618473896,656.070281124498,1.013442722529188
134,224.35372848948373,655.6749521988528,1.0084189450376901
135,226.68992248062017,655.3624031007752,1.006463834490227
136,228.88846880907374,654.8846880907372,1.012715009690729
137,230.89189189189187,654.6235521235521,1.004926294137293
138,232.98863636363637,654.1022727272727,0.988218005490349
139,235.60190476190476,653.4628571428572,0.9904571051724541
140,238.01465201465203,653.1831501831502,0.9865532215640732
141,239.97798165137613,652.8293577981651,0.9938680296111415
142,241.88665447897625,652.5484460694698,0.9789612739923381
143,243.95272727272726,652.0581818181818,0.9838980549010119
144,246.92639138240574,651.3752244165171,0.9678285240812161
